total_words,words_per_second,approve_location,rep_count,rep_locations,opponent_count,opponent_locations,party_count,party_locations,out_party_count,out_party_locations,trump_count,trump_locations,clip_id,rep,opponent,party,out_party
84,2.8,27.14,1,[26.43],2,"[5.71, 11.43]",0,[],0,[],0,[],00761,carolynbourdeaux,Rob Woodall,Democrat,Republican
82,2.73,21.95,2,"[1.46, 21.95]",1,[6.22],0,[],0,[],0,[],00762,carolynlong,Jaime Herrera Beutler,Democrat,Republican
74,2.47,2.43,3,"[0.41, 4.05, 28.11]",0,[],0,[],0,[],0,[],00763,carolynlong,Jaime Herrera Beutler,Democrat,Republican
71,2.37,27.32,1,[26.62],1,[11.27],0,[],0,[],1,[2.54],00764,carolynlong,Jaime Herrera Beutler,Democrat,Republican
108,3.6,27.22,1,[26.39],0,[],0,[],0,[],0,[],00766,carolynlong,Jaime Herrera Beutler,Democrat,Republican
102,3.4,27.35,1,[26.47],0,[],0,[],0,[],0,[],00767,carolynlong,Jaime Herrera Beutler,Democrat,Republican
70,2.33,25.71,3,"[23.14, 24.86, 25.29]",3,"[2.57, 4.29, 21.86]",0,[],0,[],0,[],00768,barbaracomstock,Jennifer Wexton,Republican,Democrat
61,2.033,27.87,3,"[19.02, 25.74, 27.87]",2,"[0.0, 11.48]",0,[],0,[],0,[],00770,barbaracomstock,Jennifer Wexton,Republican,Democrat
70,2.33,25.71,3,"[2.14, 21.43, 24.0]",2,"[7.71, 17.57]",0,[],0,[],0,[],00771,barbaracomstock,Jennifer Wexton,Republican,Democrat
79,2.63,22.78,1,[3.04],0,[],0,[],0,[],0,[],00772,mjhegar,John Carter,Democrat,Republican
50,1.67,26.4,1,[25.2],1,[9.6],0,[],0,[],0,[],00774,mjhegar,John Carter,Democrat,Republican
77,2.57,19.48,4,"[2.73, 8.18, 13.64, 15.58]",0,[],0,[],0,[],0,[],00775,mjhegar,John Carter,Democrat,Republican
88,2.93,25.68,1,[4.77],1,[19.77],0,[],0,[],0,[],00776,mjhegar,John Carter,Democrat,Republican
82,2.73,24.39,1,[1.1],0,[],0,[],1,[14.63],0,[],00777,mjhegar,John Carter,Democrat,Republican
95,3.17,22.74,1,[0.95],0,[],0,[],0,[],0,[],00778,mjhegar,John Carter,Democrat,Republican
94,3.133,25.11,0,[],0,[],0,[],0,[],0,[],00779,mjhegar,John Carter,Democrat,Republican
93,3.1,23.87,1,[23.55],2,"[1.29, 18.71]",0,[],0,[],0,[],00781,katiearrington,Joe Cunningham,Republican,Democrat
87,2.9,24.48,1,[24.14],5,"[0.0, 3.45, 6.21, 14.48, 19.31]",0,[],0,[],0,[],00782,katiearrington,Joe Cunningham,Republican,Democrat
73,2.43,27.4,4,"[16.44, 19.18, 21.92, 26.03]",1,[6.58],0,[],0,[],1,[17.81],00783,katiearrington,Joe Cunningham,Republican,Democrat
88,2.93,27.27,4,"[4.77, 8.18, 13.64, 27.05]",0,[],0,[],0,[],0,[],00784,katiearrington,Joe Cunningham,Republican,Democrat
72,2.4,22.5,1,[22.08],2,"[1.25, 6.67]",0,[],2,"[2.92, 7.08]",0,[],00785,katiearrington,Joe Cunningham,Republican,Democrat
74,2.47,27.03,3,"[2.84, 24.73, 26.22]",1,[12.16],0,[],0,[],0,[],00786,katiearrington,Joe Cunningham,Republican,Democrat
89,2.97,23.03,1,[22.7],1,[4.72],0,[],0,[],0,[],00787,katiearrington,Joe Cunningham,Republican,Democrat
94,3.133,28.723,1,[28.404],0,[],0,[],0,[],1,[5.106],00788,katiearrington,Joe Cunningham,Republican,Democrat
84,2.8,28.57,2,"[5.36, 28.21]",0,[],0,[],0,[],0,[],00789,katiearrington,Joe Cunningham,Republican,Democrat
89,2.97,27.64,2,"[15.17, 27.19]",0,[],0,[],0,[],2,"[11.24, 22.47]",00790,katiearrington,Joe Cunningham,Republican,Democrat
62,2.067,22.9,1,[1.9],1,[16.9],0,[],0,[],1,[21.0],00791,danabalter,John Katko,Democrat,Republican
67,2.23,19.4,1,[0.4],2,"[1.3, 14.9]",0,[],0,[],1,[10.4],00792,danabalter,John Katko,Democrat,Republican
73,2.43,1.23,1,[0.41],6,"[2.05, 4.11, 13.7, 17.81, 20.27, 24.38]",0,[],0,[],3,"[2.88, 22.19, 25.21]",00793,danabalter,John Katko,Democrat,Republican
85,2.83,27.18,1,[26.12],3,"[7.76, 17.65, 20.0]",0,[],0,[],0,[],00794,danabalter,John Katko,Democrat,Republican
70,2.33,1.71,2,"[0.43, 17.14]",4,"[2.57, 29.57, 34.29, 37.71]",0,[],0,[],0,[],00795,danabalter,John Katko,Democrat,Republican
74,2.47,27.43,5,"[1.62, 2.43, 16.62, 22.16, 27.03]",0,[],0,[],0,[],0,[],00796,danabalter,John Katko,Democrat,Republican
81,2.7,28.89,1,[27.41],0,[],0,[],0,[],0,[],00797,ginaortizjones,Will Hurd,Democrat,Republican
67,2.23,24.33,1,[23.88],2,"[1.34, 12.09]",0,[],0,[],0,[],00798,ginaortizjones,Will Hurd,Democrat,Republican
63,2.1,24.29,1,[23.33],1,[8.57],0,[],0,[],0,[],00799,ginaortizjones,Will Hurd,Democrat,Republican
72,2.4,27.5,2,"[0.42, 27.08]",1,[11.25],0,[],0,[],0,[],00800,ginaortizjones,Will Hurd,Democrat,Republican
75,2.5,28.8,3,"[7.2, 18.4, 26.8]",1,[3.2],0,[],0,[],0,[],00801,ginaortizjones,Will Hurd,Democrat,Republican
79,2.63,27.34,3,"[13.92, 22.78, 27.34]",1,[4.56],0,[],0,[],0,[],00802,ginaortizjones,Will Hurd,Democrat,Republican
65,2.17,17.54,1,[16.85],1,[13.38],0,[],0,[],0,[],00803,ginaortizjones,Will Hurd,Democrat,Republican
69,2.3,11.74,1,[10.43],0,[],0,[],0,[],0,[],00804,ginaortizjones,Will Hurd,Democrat,Republican
92,3.07,2.61,1,[0.33],2,"[7.61, 24.78]",0,[],1,[14.13],0,[],00805,ginaortizjones,Will Hurd,Democrat,Republican
90,3.0,22.67,2,"[4.0, 20.0]",0,[],0,[],0,[],0,[],00806,pearlkim,Mary Gay Scanlon,Republican,Democrat
84,2.8,20.71,1,[19.64],3,"[2.86, 8.93, 22.86]",0,[],0,[],0,[],00807,danabalter,John Katko,Democrat,Republican
83,2.77,26.14,2,"[1.08, 25.78]",0,[],0,[],0,[],0,[],00808,karaeastman,Don Bacon,Democrat,Republican
81,2.7,27.78,1,[27.04],3,"[0.0, 8.89, 20.74]",0,[],0,[],0,[],00809,karaeastman,Don Bacon,Democrat,Republican
67,2.23,,1,[25.37],0,[],0,[],0,[],0,[],00810,kathymanning,Ted Budd,Democrat,Republican
110,3.67,,1,[14.18],0,[],0,[],0,[],0,[],00811,kathymanning,Ted Budd,Democrat,Republican
67,2.23,28.36,2,"[8.96, 26.87]",3,"[0.0, 21.19, 23.28]",0,[],0,[],0,[],00812,kathymanning,Ted Budd,Democrat,Republican
68,2.27,21.76,1,[20.59],1,[12.65],0,[],0,[],0,[],00813,kathymanning,Ted Budd,Democrat,Republican
69,2.3,15.65,1,[15.22],1,[8.7],0,[],0,[],0,[],00814,kathymanning,Ted Budd,Democrat,Republican
76,2.53,1.58,1,[0.39],0,[],0,[],0,[],0,[],00815,kathymanning,Ted Budd,Democrat,Republican
86,2.87,22.79,1,[22.44],0,[],0,[],0,[],0,[],00816,kathymanning,Ted Budd,Democrat,Republican
103,3.43,26.7,1,[25.44],0,[],0,[],0,[],0,[],00817,kathymanning,Ted Budd,Democrat,Republican
76,2.53,22.63,1,[21.84],0,[],0,[],0,[],0,[],00818,lindacoleman,,Democrat,Republican
79,2.63,27.59,3,"[1.52, 19.62, 26.58]",4,"[2.66, 4.94, 8.99, 17.47]",0,[],0,[],2,"[15.57, 24.81]",00819,claudiatenney,Anthony Brindisi,Republican,Democrat
79,2.63,3.04,1,[0.38],0,[],1,[21.52],1,[22.28],0,[],00820,claudiatenney,Anthony Brindisi,Republican,Democrat
77,2.57,24.68,2,"[11.69, 24.68]",1,[3.51],0,[],0,[],1,[11.69],00821,claudiatenney,Anthony Brindisi,Republican,Democrat
62,2.067,27.74,1,[26.29],5,"[2.9, 4.35, 6.77, 12.9, 25.81]",0,[],0,[],0,[],00822,claudiatenney,Anthony Brindisi,Republican,Democrat
105,3.5,1.43,2,"[0.57, 12.0]",4,"[15.43, 17.14, 21.43, 24.86]",0,[],0,[],0,[],00823,claudiatenney,Anthony Brindisi,Republican,Democrat
70,2.33,1.29,3,"[0.43, 2.57, 4.29]",3,"[10.29, 16.29, 26.57]",0,[],0,[],0,[],00824,claudiatenney,Anthony Brindisi,Republican,Democrat
72,2.4,1.67,1,[0.42],3,"[8.33, 11.25, 25.83]",0,[],0,[],0,[],00825,mialove,Ben McAdams,Republican,Democrat
65,2.17,27.69,5,"[1.85, 4.15, 16.15, 20.77, 27.69]",0,[],0,[],0,[],0,[],00826,mialove,Ben McAdams,Republican,Democrat
83,2.767,28.916,5,"[2.892, 9.639, 12.531, 21.446, 25.783]",1,[0.361],0,[],0,[],0,[],00827,mialove,Ben McAdams,Republican,Democrat
75,2.5,26.4,8,"[1.6, 5.2, 6.0, 12.0, 20.8, 24.0, 26.0, 28.4]",0,[],0,[],0,[],0,[],00828,mialove,Ben McAdams,Republican,Democrat
84,2.8,1.07,1,[0.36],0,[],0,[],0,[],0,[],00829,mialove,Ben McAdams,Republican,Democrat
81,2.7,26.67,6,"[4.44, 17.04, 20.74, 24.44, 25.93, 26.3]",0,[],0,[],0,[],0,[],00830,mialove,Ben McAdams,Republican,Democrat
76,2.53,22.37,8,"[0.0, 1.18, 3.95, 10.53, 14.47, 17.11, 18.95, 21.05]",0,[],0,[],1,[15.79],0,[],00831,mialove,Ben McAdams,Republican,Democrat
69,2.3,1.74,1,[0.43],5,"[4.35, 7.83, 11.3, 17.39, 20.87]",0,[],0,[],0,[],00832,mialove,Ben McAdams,Republican,Democrat
67,2.23,27.76,1,[26.27],1,[19.1],0,[],0,[],0,[],00834,kathleenwilliams,Greg Gianforte,Democrat,Republican
73,2.43,26.3,1,[24.66],0,[],0,[],0,[],0,[],00835,kathleenwilliams,Greg Gianforte,Democrat,Republican
71,2.37,28.17,4,"[4.23, 7.32, 21.13, 26.76]",0,[],0,[],0,[],0,[],00836,kathleenwilliams,Greg Gianforte,Democrat,Republican
85,2.83,27.88,2,"[16.94, 27.18]",2,"[1.76, 13.76]",0,[],0,[],0,[],00837,kathleenwilliams,Greg Gianforte,Democrat,Republican
64,2.13,3.75,1,[0.47],3,"[7.03, 32.81, 34.69]",0,[],0,[],0,[],00838,kathleenwilliams,Greg Gianforte,Democrat,Republican
81,2.7,2.22,1,[0.37],2,"[8.89, 21.11]",0,[],0,[],0,[],00839,kathleenwilliams,Greg Gianforte,Democrat,Republican
79,2.63,27.59,3,"[3.42, 5.7, 27.22]",2,"[1.52, 15.57]",0,[],0,[],0,[],00840,kathleenwilliams,Greg Gianforte,Democrat,Republican
73,2.43,,2,"[1.23, 4.93]",2,"[13.42, 25.75]",0,[],0,[],0,[],00841,gretchendriskell,Tim Walberg,Democrat,Republican
98,3.27,24.49,1,[0.61],0,[],0,[],0,[],0,[],00842,amymcgrath,Andy Barr,Democrat,Republican
92,3.07,22.61,1,[0.33],0,[],0,[],0,[],0,[],00843,amymcgrath,Andy Barr,Democrat,Republican
89,2.97,22.02,1,[0.67],0,[],0,[],0,[],0,[],00844,amymcgrath,Andy Barr,Democrat,Republican
80,2.67,21.75,1,[0.38],0,[],0,[],0,[],0,[],00845,amymcgrath,Andy Barr,Democrat,Republican
80,2.67,22.5,1,[21.375],0,[],0,[],0,[],0,[],00846,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
95,3.17,2.84,0,[],4,"[5.68, 17.05, 19.89, 26.84]",0,[],1,[4.42],0,[],00847,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
77,2.57,19.22,1,[18.83],0,[],0,[],0,[],0,[],00848,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
64,2.133,25.94,1,[25.47],0,[],0,[],0,[],0,[],00849,karenhandel,,Republican,Democrat
4,0.133,,0,[],0,[],0,[],0,[],2,"[7.5, 22.5]",00850,mariaelvirasalazar,Donna Shalala,Republican,Democrat
75,2.5,22.8,1,[21.2],0,[],0,[],0,[],0,[],00851,mariaelvirasalazar,Donna Shalala,Republican,Democrat
64,2.13,,1,[23.44],0,[],0,[],0,[],0,[],00852,maríaelvirasalazar,Donna Shalala,Republican,Democrat
75,2.5,23.6,2,"[0.4, 22.4]",0,[],0,[],0,[],0,[],00853,maríaelvirasalazar,Donna Shalala,Republican,Democrat
73,2.43,27.4,3,"[1.23, 21.78, 26.71]",0,[],0,[],0,[],0,[],00854,stephaniemurphy,Mike Miller,Democrat,Republican
78,2.6,25.38,2,"[16.15, 25.0]",0,[],0,[],0,[],0,[],00855,stephaniemurphy,Mike Miller,Democrat,Republican
92,3.07,21.74,2,"[0.0, 21.09]",0,[],0,[],0,[],0,[],00856,jahanahayes,Manny Santos,Democrat,Republican
69,2.3,24.35,0,[],3,"[1.74, 4.78, 21.74]",0,[],0,[],3,"[5.22, 8.7, 20.43]",00857,mitschbush,Scott Tipton,Democrat,Republican
86,2.87,22.09,1,[21.74],2,"[5.81, 12.09]",0,[],0,[],0,[],00858,dianemitschbush,Scott Tipton,Democrat,Republican
81,2.7,1.48,1,[0.37],0,[],0,[],0,[],0,[],00859,youngkim,Gil Cisneros,Republican,Democrat
82,2.73,21.95,0,[],3,"[0.0, 2.93, 26.83]",0,[],0,[],0,[],00860,mimiwalters,Katie Porter,Republican,Democrat
83,2.77,1.08,1,[0.36],6,"[6.02, 7.23, 15.54, 16.75, 20.72, 24.7]",0,[],0,[],0,[],00861,mimiwalters,Katie Porter,Republican,Democrat
70,2.33,25.71,3,"[15.86, 23.14, 25.29]",2,"[1.29, 2.57]",0,[],0,[],0,[],00862,mimiwalters,Katie Porter,Republican,Democrat
76,2.53,26.84,1,[26.05],3,"[0.79, 7.11, 21.05]",0,[],0,[],5,"[1.97, 2.37, 8.68, 18.16, 21.84]",00863,katieporter,Mimi Walters,Democrat,Republican
78,2.6,20.38,3,"[14.23, 16.15, 20.0]",3,"[0.77, 1.92, 13.08]",0,[],0,[],2,"[3.46, 16.92]",00864,katieporter,Mimi Walters,Democrat,Republican
83,2.77,20.6,4,"[3.25, 4.7, 6.51, 20.24]",0,[],0,[],0,[],1,[13.25],00865,katieporter,Mimi Walters,Democrat,Republican
76,2.53,22.37,2,"[0.79, 22.37]",0,[],0,[],0,[],0,[],00866,katiehill,Steve Knight,Democrat,Republican
97,3.23,22.68,1,[21.55],0,[],0,[],0,[],0,[],00867,katiehill,Steve Knight,Democrat,Republican
57,1.9,26.84,1,[26.32],2,"[9.47, 15.79]",0,[],0,[],0,[],00868,elizabethheng,Jim Costa,Republican,Democrat
72,2.4,21.25,1,[20.0],1,[16.25],0,[],0,[],0,[],00869,elizabethheng,Jim Costa,Republican,Democrat
72,2.4,25.833333333333332,4,"[4.583333333333333, 8.333333333333334, 19.166666666666668, 27.916666666666668]",1,[16.666666666666668],0,[],1,[6.25],0,[],00870,jessicamorse,Tom McClintock,Democrat,Republican
84,2.8,22.86,1,[22.5],0,[],0,[],1,[17.14],0,[],00871,jessicamorse,Tom McClintock,Democrat,Republican
87,2.9,25.17,1,[23.79],1,[1.72],0,[],0,[],0,[],00873,anitamalik,David Schweikert,Democrat,Republican
71,2.37,26.76,1,[22.11],0,[],0,[],0,[],0,[],00874,anitamalik,David Schweikert,Democrat,Republican
79,2.63,28.48,1,[27.59],2,"[0.0, 4.81]",1,[22.53],0,[],0,[],00875,leamarquezpeterson,Ann Kirkpatrick,Republican,Democrat
65,2.17,27.69,1,[27.69],0,[],0,[],0,[],0,[],00876,annkirkpatrick,Lea Marquez Peterson,Democrat,Republican
79,2.63,26.96,1,[26.58],1,[11.39],0,[],1,[12.66],3,"[5.06, 15.19, 16.46]",00877,wendyrogers,Tom O'Halleran,Republican,Democrat
73,2.43,20.27,2,"[18.9, 20.0]",1,[4.52],1,[18.36],1,[5.34],2,"[9.86, 12.05]",00879,wendyrogers,Tom O'Halleran,Republican,Democrat
65,2.17,27.69,2,"[20.77, 27.23]",1,[7.38],0,[],1,[4.15],0,[],00880,wendyrogers,Tom O'Halleran,Republican,Democrat
74,2.47,24.32,1,[24.05],3,"[0.81, 17.03, 18.11]",0,[],1,[1.62],1,[9.19],00881,wendyrogers,Tom O'Halleran,Republican,Democrat
69,2.3,26.52,2,"[21.74, 26.09]",1,[13.48],0,[],1,[14.35],3,"[6.52, 18.26, 26.09]",00882,wendyrogers,Tom O'Halleran,Republican,Democrat
73,2.43,28.77,3,"[14.79, 20.55, 28.36]",1,[2.47],0,[],0,[],5,"[0.0, 4.11, 6.58, 11.51, 19.73]",00883,wendyrogers,Tom O'Halleran,Republican,Democrat
70,2.33,25.71,2,"[12.86, 24.43]",2,"[0.86, 11.57]",0,[],0,[],0,[],00884,alysegalvin,Don Young,Democrat,Republican
70,2.33,25.71,3,"[2.14, 15.43, 25.29]",0,[],0,[],0,[],0,[],00885,alysegalvin,Don Young,Democrat,Republican
86,2.87,25.58,1,[25.23],0,[],0,[],0,[],0,[],00886,kathleenwilliams,Greg Gianforte,Democrat,Republican
83,2.77,22.89,1,[22.53],5,"[0.72, 2.17, 4.34, 6.51, 25.78]",0,[],0,[],0,[],00887,kathleenwilliams,Greg Gianforte,Democrat,Republican
85,2.83,26.47,1,[25.94],2,"[4.94, 21.88]",0,[],0,[],0,[],00888,kathleenwilliams,Greg Gianforte,Democrat,Republican
86,2.87,2.79,1,[1.05],2,"[8.72, 26.98]",0,[],0,[],0,[],00889,kathleenwilliams,Greg Gianforte,Democrat,Republican
79,2.63,22.78,8,"[0.38, 1.9, 3.04, 11.77, 12.91, 17.72, 22.78, 26.58]",0,[],1,[18.99],0,[],0,[],00890,madelinehildebrandt,Xochitl Torres Small,Democrat,Republican
84,2.8,21.43,0,[],5,"[1.43, 4.64, 7.86, 12.86, 18.93]",0,[],0,[],0,[],00891,madelinehildebrandt,Xochitl Torres Small,Democrat,Republican
70,2.33,25.71,2,"[22.71, 24.0]",4,"[2.57, 4.29, 18.0, 19.29]",0,[],0,[],0,[],00892,madelinehildebrandt,Xochitl Torres Small,Democrat,Republican
72,2.4,20.83,2,"[4.58, 19.17]",0,[],0,[],0,[],0,[],00894,angiecraig,Jason Lewis,Democrat,Republican
83,2.77,22.53,1,[21.08],0,[],0,[],0,[],0,[],00895,angiecraig,Jason Lewis,Democrat,Republican
60,2.0,25.5,1,[10.5],2,"[14.5, 29.5]",0,[],0,[],0,[],00896,elissaslotkin,Mike Bishop,Democrat,Republican
73,2.43,26.03,3,"[4.11, 12.33, 24.66]",0,[],0,[],1,[16.44],0,[],00898,elissaslotkin,Mike Bishop,Democrat,Republican
78,2.6,27.69,3,"[16.15, 20.77, 26.92]",1,[3.46],0,[],1,[17.31],0,[],00899,gretchendriskell,Tim Walberg,Democrat,Republican
78,2.6,28.46,1,[26.92],0,[],0,[],0,[],0,[],00901,melissadavis,Carolyn Bourdeaux,Democrat,Republican
70,2.33,,1,[0.43],0,[],0,[],0,[],0,[],00903,kathleenallen,John Curtis,Democrat,Republican
64,2.133,,1,[0.47],0,[],0,[],0,[],0,[],00904,kathleenallen,John Curtis,Democrat,Republican
60,2.0,1.5,1,[0.5],0,[],0,[],0,[],0,[],00905,janschneider,Charlie Crist,Democrat,Republican
73,2.43,20.96,1,[1.64],1,[17.81],0,[],0,[],0,[],00907,amymcgrath,Andy Barr,Democrat,Republican
76,2.533333333333333,21.842105263157894,1,[1.184210526315789],2,"[5.526315789473684, 20.526315789473685]",0,[],1,[19.736842105263158],0,[],00908,amymcgrath,Andy Barr,Democrat,Republican
78,2.6,22.69,1,[0.77],1,[5.0],0,[],0,[],0,[],00909,amymcgrath,Andy Barr,Democrat,Republican
73,2.43,17.26,1,[16.44],1,[9.04],0,[],0,[],0,[],00910,amymcgrath,Andy Barr,Democrat,Republican
79,2.63,19.62,1,[2.28],0,[],0,[],0,[],0,[],00911,amymcgrath,Andy Barr,Democrat,Republican
73,2.43,28.77,7,"[4.93, 6.58, 8.22, 23.01, 24.66, 26.3, 27.95]",1,[2.88],0,[],1,[1.23],0,[],00912,sharicedavids,Kevin Yoder,Democrat,Republican
62,2.067,1.935,0,[],4,"[3.871, 11.613, 24.194, 27.097]",0,[],0,[],0,[],00913,sharicedavids,Kevin Yoder,Democrat,Republican
78,2.6,20.77,0,[],0,[],0,[],0,[],0,[],00914,sharicedavids,Kevin Yoder,Democrat,Republican
60,2.0,24.0,1,[1.5],0,[],0,[],0,[],0,[],00915,sharicedavids,Kevin Yoder,Democrat,Republican
72,2.4,19.58,0,[],2,"[3.75, 21.67]",0,[],0,[],0,[],00916,sharicedavids,Kevin Yoder,Democrat,Republican
72,2.4,2.5,1,[0.42],5,"[3.33, 4.17, 21.67, 23.33, 23.75]",0,[],0,[],0,[],00917,jackiewalorski,Mel Hall,Republican,Democrat
89,2.97,2.7,1,[0.34],6,"[2.7, 11.24, 16.85, 19.1, 24.72, 26.97]",0,[],0,[],0,[],00918,jackiewalorski,Mel Hall,Republican,Democrat
83,2.77,28.67,1,[28.67],0,[],0,[],0,[],0,[],00919,jackiewalorski,Mel Hall,Republican,Democrat
85,2.83,27.88,4,"[2.82, 14.82, 19.76, 26.12]",0,[],0,[],0,[],0,[],00920,jackiewalorski,Mel Hall,Republican,Democrat
92,3.07,27.83,1,[26.09],1,[20.65],0,[],0,[],0,[],00921,laurenunderwood,Randy Hultgren,Democrat,Republican
84,2.8,26.43,1,[25.71],0,[],0,[],0,[],0,[],00922,laurenunderwood,Randy Hultgren,Democrat,Republican
79,2.63,22.28,1,[20.76],2,"[6.84, 9.49]",0,[],0,[],0,[],00923,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
79,2.63,20.51,1,[19.62],0,[],0,[],0,[],0,[],00924,betsydirksenlondrigan,Rodney Davis,Democrat,Republican
87,2.9,25.17,1,[24.48],1,[16.55],0,[],0,[],0,[],00925,cindyaxne,David Young,Democrat,Republican
77,2.57,1.56,1,[0.39],3,"[3.51, 17.27, 24.68]",0,[],1,[4.29],0,[],00926,cindyaxne,David Young,Democrat,Republican
86,2.87,20.35,3,"[9.3, 11.86, 19.65]",0,[],0,[],0,[],0,[],00927,cindyaxne,David Young,Democrat,Republican
84,2.8,25.71,2,"[11.43, 25.36]",0,[],0,[],0,[],0,[],00928,cindyaxne,David Young,Democrat,Republican
66,2.2,24.09,3,"[4.09, 19.09, 24.09]",0,[],0,[],0,[],0,[],00929,donnashalala,Maria Elvira Salazar,Democrat,Republican
88,2.93,25.68,4,"[2.05, 4.09, 24.32, 25.0]",0,[],0,[],0,[],0,[],00930,donnashalala,Maria Elvira Salazar,Democrat,Republican
78,2.6,23.46,3,"[6.15, 20.0, 23.08]",0,[],2,"[3.08, 8.46]",1,[18.46],0,[],00931,sarajacobs,Diane Harkey,Democrat,Republican
85,2.83,24.35,2,"[15.88, 24.0]",0,[],1,[16.24],0,[],0,[],00932,sarajacobs,Diane Harkey,Democrat,Republican
72,2.4,25.0,2,"[7.5, 24.58]",0,[],0,[],0,[],0,[],00933,sarajacobs,Diane Harkey,Democrat,Republican
108,3.6,26.67,3,"[6.67, 23.33, 26.67]",0,[],0,[],0,[],0,[],00934,sarajacobs,Diane Harkey,Democrat,Republican
75,2.5,24.0,2,"[16.8, 22.4]",0,[],0,[],0,[],0,[],00935,sarajacobs,Diane Harkey,Democrat,Republican
71,2.37,28.03,3,"[11.69, 15.21, 28.03]",0,[],1,[15.21],0,[],0,[],00936,sarajacobs,Diane Harkey,Democrat,Republican
78,2.6,23.46,2,"[11.54, 22.31]",0,[],1,[10.38],1,[0.0],0,[],00937,sarajacobs,Diane Harkey,Democrat,Republican
67,2.23,17.91,1,[16.42],0,[],1,[7.46],0,[],0,[],00938,debbiemucarselpowell,Carlos Curbelo,Democrat,Republican
74,2.47,25.68,1,[24.32],1,[9.73],0,[],0,[],0,[],00939,laurenbaer,Brian Mast,Democrat,Republican
97,3.23,1.86,1,[0.31],1,[17.84],0,[],0,[],0,[],00940,laurenbaer,Brian Mast,Democrat,Republican
65,2.17,26.77,2,"[3.69, 26.31]",0,[],0,[],0,[],0,[],00941,stephaniemurphy,Mike Miller,Democrat,Republican
51,1.7,,1,[23.53],0,[],0,[],0,[],0,[],00942,stephaniemurphy,Mike Miller,Democrat,Republican
79,2.63,22.78,2,"[0.0, 22.28]",0,[],1,[12.66],1,[11.77],0,[],00943,stephaniemurphy,Mike Miller,Democrat,Republican
85,2.83,2.82,2,"[0.35, 7.06]",4,"[5.65, 17.29, 23.18, 26.47]",0,[],0,[],0,[],00944,claudiatenney,Anthony Brindisi,Republican,Democrat
79,2.63,1.14,4,"[0.38, 7.59, 20.25, 27.85]",0,[],0,[],0,[],0,[],00945,claudiatenney,Anthony Brindisi,Republican,Democrat
82,2.73,26.83,7,"[1.83, 4.39, 11.34, 12.68, 15.24, 23.9, 26.1]",0,[],0,[],0,[],0,[],00946,claudiatenney,Anthony Brindisi,Republican,Democrat
68,2.27,29.12,5,"[5.29, 8.38, 11.03, 13.68, 26.47]",0,[],0,[],0,[],0,[],00947,claudiatenney,Anthony Brindisi,Republican,Democrat
77,2.57,23.38,1,[22.73],0,[],0,[],0,[],0,[],00948,claudiatenney,Anthony Brindisi,Republican,Democrat
72,2.4,22.5,3,"[2.5, 13.75, 22.08]",0,[],0,[],0,[],0,[],00949,caryntyson,,Republican,Democrat
79,2.63,24.05,2,"[0.38, 22.66]",0,[],0,[],0,[],0,[],00950,maikhanhtran,Young Kim,Democrat,Republican
64,2.133,28.125,2,"[24.375, 27.656]",2,"[9.375, 16.875]",0,[],0,[],0,[],00951,dianeharkey,Mike Levin,Republican,Democrat
103,3.43,26.8,5,"[13.11, 17.48, 18.54, 21.75, 25.15]",0,[],0,[],0,[],0,[],00952,mimiwalters,Katie Porter,Republican,Democrat
63,2.1,27.14,3,"[23.33, 24.76, 25.71]",1,[12.86],0,[],0,[],0,[],00953,elizabethheng,Jim Costa,Republican,Democrat
86,2.87,23.6,2,"[4.19, 23.26]",3,"[16.74, 18.95, 21.16]",0,[],0,[],1,[19.65],00954,katieporter,Mimi Walters,Democrat,Republican
85,2.83,26.12,3,"[9.53, 12.35, 25.76]",0,[],0,[],0,[],1,[19.41],00955,katieporter,Mimi Walters,Democrat,Republican
78,2.6,23.46,3,"[16.15, 17.31, 22.31]",3,"[0.77, 3.85, 10.77]",0,[],0,[],4,"[2.31, 4.62, 11.92, 17.69]",00956,katieporter,Mimi Walters,Democrat,Republican
64,2.13,28.59,3,"[6.56, 24.84, 28.59]",0,[],0,[],0,[],1,[16.88],00957,katieporter,Mimi Walters,Democrat,Republican
97,3.23,28.87,2,"[0.31, 28.56]",0,[],0,[],1,[9.28],0,[],00958,jessicamorse,Tom McClintock,Democrat,Republican
89,2.97,26.97,1,[26.63],0,[],1,[2.02],1,[3.37],0,[],00959,annkirkpatrick,Lea Marquez Peterson,Democrat,Republican
79,2.63,26.96,1,[25.06],3,"[0.76, 18.99, 20.76]",0,[],1,[2.28],1,[9.49],00960,wendyrogers,Tom O'Halleran,Republican,Democrat
71,2.367,12.68,1,[11.27],0,[],0,[],0,[],0,[],00963,virginiamadueño,Josh Harder,Democrat,Republican
59,1.97,28.14,0,[],0,[],0,[],0,[],1,[5.59],00970,marymatiella,,Democrat,Republican
67,2.23,29.55,4,"[0.0, 23.88, 26.27, 28.66]",0,[],0,[],0,[],0,[],00973,lenaepstein,Haley Stevens,Republican,Democrat
66,2.2,28.64,0,[],0,[],0,[],0,[],3,"[4.09, 13.18, 20.45]",00974,malformedtitle,,not_found,
